-27489028	21668459	20453291
-27457938	21693334	20453136
-27426425	21707397	20447850
-27392562	21724545	20448751
-27367270	21749171	20461037
-27344065	21756633	20457040
-27334040	21748122	20442162
-27322832	21756927	20449879
-27316607	21761870	20457606
-27311752	21754568	20456026
-27310002	21751941	20463108
-27324824	21744919	20469598
-27356564	21717703	20458923
-27389431	21680866	20444515
-27419872	21663053	20450577
-27455034	21637599	20453411
-27489607	21609235	20457070
-27524141	21583787	20467535
-27566089	21561779	20484606
-27611683	21526962	20490960
-27661735	21498841	20506210
-27714140	21474802	20528699
-27770611	21432923	20535808
-27824218	21393206	20545972
-27883061	21365556	20572125
-27943373	21317062	20579574
-28013013	21254625	20574642
-28086870	21205880	20585049
-28159838	21161874	20600854
-28238864	21100705	20601230
-28325068	21048768	20610576
-28406694	21003241	20626082
-28488834	20948341	20633639
-28569725	20893714	20639922
-28647163	20856662	20664632
-28715614	20810676	20680003
-28792670	20744498	20674775
-28867008	20701628	20691443
-28944258	20657289	20705870
-29023133	20597294	20701722
-29099088	20557448	20717199
-29169251	20521187	20733770
-29246707	20474087	20737353
-29305177	20432529	20744727
-29360069	20409524	20768999
-29412616	20377733	20780870
-29465139	20338776	20781605
-29515951	20310046	20791402
-29561649	20287722	20802933
-29607314	20251924	20800114
-29648625	20229195	20805290
-29686272	20216147	20816749
-29723619	20192202	20813584
-29754740	20170117	20809663
-29778506	20162239	20815391
-29799714	20148991	20809108
-29809594	20137215	20803140
-29826720	20133104	20801169
-29829079	20144682	20810946
-29823637	20145309	20804780
-29814752	20158680	20807008
-29796617	20178325	20814010
-29784284	20184529	20803537
-29763437	20198935	20796609
-29730053	20231053	20803379
-29714516	20242332	20786335
-29677916	20263234	20776592
-29629437	20298111	20776060
-29581122	20338645	20776693
-29539074	20358561	20755387
-29490453	20398920	20750675
-29425262	20453600	20759382
-29367045	20490537	20748814
-29297041	20527662	20733341
-29243553	20566428	20718786
-29187198	20609138	20707630
-29116301	20653923	20696286
-29040560	20702792	20687095
-28957010	20758659	20681142
-28882370	20796899	20658587
-28809626	20848871	20648950
-28736657	20904429	20642925
-28667852	20945111	20620961
-28603453	20983301	20597204
-28521540	21044251	20596461
-28439632	21081686	20571341
-28370206	21116088	20546859
-28294765	21170293	20543299
-28217511	21226011	20539112
-28141340	21266446	20521356
-28063224	21320867	20521552
-27996425	21374093	20521717
-27927009	21419100	20515975
-27855532	21458666	20506862
-27786831	21505065	20507312
-27722882	21542394	20501679
-27665011	21571198	20489869
-27600296	21611103	20490804
-27548988	21640081	20484042
-27513286	21653772	20465506
-27473332	21680696	20466049
-27441512	21711864	20472833
-27403074	21730905	20470419
-27374556	21732499	20456249
-27354990	21747666	20457442
-27343676	21749360	20449806
-27337591	21741402	20435849
-27326010	21749472	20441867
-27316210	21757010	20452612
-27326533	21740965	20441173
-27334596	21739043	20448908
-27339997	21736006	20459820
-27365883	21713731	20456835
-27385318	21693275	20456124
-27411796	21675501	20463247
-27445061	21644749	20461468
-27483600	21609063	20457709
-27524348	21586436	20470579
-27570241	21561546	20483787
-27612099	21527906	20490659
-27661696	21493249	20500695
-27716582	21465006	20517870
-27767536	21427728	20530365
-27829100	21380577	20536381
-27897832	21348139	20555859
-27959936	21304068	20568269
-28025718	21247148	20568505
-28093660	21203406	20583972
-28164733	21162373	20600818
-28246357	21101543	20602140
-28324077	21050369	20611713
-28403552	21000725	20622877
-28491010	20937258	20622318
-28584619	20880706	20626594
-28660906	20845306	20653819
-28733432	20797582	20668208
-28800406	20742826	20674714
-28875815	20694363	20685007
-28949445	20656212	20705105
-29017362	20604759	20711367
-29095574	20560500	20721336
-29162348	20531277	20744630
-29234948	20483535	20748825
-29306383	20430606	20745153
-29376685	20397941	20758846
-29430488	20367067	20772112
-29480222	20331374	20776812
-29520641	20306644	20788935
-29565186	20283649	20800808
-29613598	20245701	20795184
-29651350	20222042	20800055
-29693847	20204028	20805315
-29733887	20184701	20806022
-29758296	20172039	20810722
-29779626	20165953	20817433
-29798724	20152114	20813778
-29808016	20137364	20805113
-29819863	20136172	20804921
-29825982	20146782	20813637
-29815939	20151687	20812870
-29801277	20168473	20818214
-29791814	20190556	20826467
-29771051	20205313	20824979
-29751922	20216656	20814756
-29722599	20243170	20816514
-29693820	20265419	20811052
-29649880	20290058	20803274
-29608035	20316640	20793991
-29566267	20352152	20791318
-29521093	20375914	20774207
-29467974	20412676	20767443
-29409802	20464294	20771126
-29347498	20512606	20770380
-29287720	20551913	20759168
-29209258	20610792	20764755
-29135719	20652304	20751600
-29064556	20690457	20732102
-28986958	20743001	20726692
-28916797	20793964	20717903
-28855145	20819969	20682624
-28783539	20871696	20673136
-28703839	20930413	20669457
-28628161	20976199	20652234
-28559727	21010893	20627255
-28481625	21074236	20628326
-28393407	21131524	20624125
-28315524	21168322	20599379
-28240177	21220488	20592047
-28161029	21274320	20588354
-28086135	21316609	20572344
-28007100	21369153	20569425
-27933393	21418859	20566855
-27870861	21454158	20551666
-27811171	21484290	20532891
-27751974	21530286	20531756
-27696330	21564698	20522366
-27638119	21587350	20503452
-27577206	21627671	20504554
-27520745	21669524	20512068
-27481228	21681960	20493654
-27444373	21707354	20494226
-27404929	21741781	20503957
-27371787	21761174	20501732
-27343234	21770536	20493165
-27320881	21790651	20498645
-27296288	21799827	20500423
-27278029	21796124	20493087
-27267258	21796813	20490311
-27269059	21800134	20495051
-27263260	21793013	20493241
-27271734	21782269	20494955
-27289741	21766985	20493981
-27318593	21740918	20484731
-27346611	21720741	20485300
-27379393	21709809	20499546
-27399169	21703340	20520502
-27421737	21678822	20526413
-27454195	21647822	20530872
-27499730	21617884	20539470
-27549037	21570562	20533920
-27611640	21530075	20536829
-27661108	21506827	20561104
-27722599	21461955	20564755
-27792045	21409308	20563718
-27859334	21375025	20582303
-27920601	21329806	20593011
-27998187	21268539	20587656
-28071649	21218492	20598056
-28139843	21181144	20621307
-28218199	21124984	20625844
-28292334	21083485	20645684
-28365315	21045553	20670471
-28445084	20993186	20680644
-28518658	20941735	20690400
-28594743	20900873	20711240
-28673115	20845402	20717751
-28752352	20784430	20717719
-28825765	20736738	20729340
-28902162	20699404	20751337
-28973777	20647166	20755527
-29047231	20603395	20765126
-29116420	20571742	20786191
-29186716	20524641	20790437
-29254455	20477868	20792931
-29314100	20450125	20812765
-29369754	20414126	20820364
-29425665	20369475	20816188
-29479680	20332505	20816091
-29535240	20303570	20821977
-29585952	20267891	20817794
-29634153	20240438	20817800
-29679048	20223380	20826511
-29708656	20207138	20829785
-29740211	20183066	20822489
-29774327	20169644	20821929
-29802363	20153343	20815707
-29808216	20136740	20804142
-29817786	20131627	20800311
-29824915	20141954	20809323
-29819616	20148024	20809361
-29808732	20164874	20817044
-29791930	20191348	20829093
-29764594	20215430	20835849
-29736049	20228423	20828855
-29711742	20252283	20826854
-29676180	20280254	20825906
-29636497	20295256	20809801
-29600198	20322710	20802128
-29556402	20359838	20801900
-29510676	20383142	20784171
-29458409	20424299	20780925
-29397401	20475549	20784247
-29337112	20515183	20775053
-29272974	20552711	20761898
-29201393	20609245	20763585
-29135991	20652052	20752038
-29057192	20700657	20744507
-28978771	20754051	20738701
-28900827	20816228	20741042
-28823796	20858559	20720843
-28747010	20904548	20705807
-28659712	20963131	20703284
-28593810	20997758	20676539
-28530161	21034002	20650837
-28459497	21094603	20648998
-28376974	21148766	20641375
-28293261	21190987	20622209
-28210744	21236081	20608108
-28140805	21286404	20598594
-28070286	21328088	20584251
-28000104	21372486	20574748
-27931772	21424278	20573411
-27861416	21468097	20564206
-27799025	21497534	20544802
-27740365	21544500	20546065
-27676388	21584966	20542574
-27614803	21613017	20530677
-27553933	21651478	20530376
-27504060	21689308	20533758
-27456503	21702810	20516048
-27421361	21725976	20512433
-27376189	21765528	20527281
-27340199	21779379	20520301
-27318056	21785076	20508489
-27293774	21813054	20522780
-27265805	21828188	20528364
-27247553	21819501	20514943
-27241890	21815825	20510893
-27242824	21818288	20513812
-27246465	21806974	20509499
-27253273	21803357	20515712
-27265332	21803886	20528938
-27281272	21787366	20530755
-27298733	21762462	20527830
-27332354	21747617	20537011
-27365213	21724887	20541407
-27399888	21684538	20533582
-27432121	21656352	20539768
-27477717	21631393	20554249
-27530545	21597363	20563223
-27578608	21570689	20578961
-27628951	21538574	20593438
-27690442	21492292	20596495
-27760513	21435676	20591120
-27829863	21400407	20608532
-27890783	21361475	20625547
-27956131	21316598	20638032
-28017459	21271690	20652651
-28088021	21226266	20665728
-28160335	21174871	20673349
-28234265	21129748	20690767
-28311095	21087185	20710841
-28391009	21033674	20719137
-28474060	20977041	20725398
-28549537	20938677	20749020
-28629303	20881895	20753448
-28713818	20811491	20744589
-28799821	20752854	20745912
-28883817	20711612	20761708
-28961439	20655138	20763484
-29039214	20609312	20771600
-29106218	20579115	20793412
-29176271	20540293	20805194
-29239248	20499752	20815598
-29293045	20477977	20841628
-29338183	20452026	20858644
-29382144	20415967	20863053
-29428198	20389450	20874212
-29472946	20370008	20888919
-29515773	20338099	20886999
-29553571	20321342	20898441
-29586304	20314063	20916136
-29615552	20296945	20920482
-29639140	20275254	20915301
-29652305	20276573	20929737
-29673719	20263199	20927037
-29688521	20248700	20917140
-29696940	20244501	20915805
-29703053	20250012	20919640
-29698051	20254829	20917321
-29688627	20260032	20911361
-29687123	20271320	20909405
-29677006	20280524	20901271
-29666774	20281838	20882365
-29639960	20303807	20878270
-29611897	20320578	20866828
-29581926	20337185	20852578
-29545494	20364354	20843674
-29504146	20398449	20840654
-29456721	20420656	20820993
-29412602	20452770	20808442
-29367002	20493988	20803425
-29320654	20524338	20783447
-29262728	20559544	20767354
-29189437	20614060	20767955
-29128180	20648913	20747296
-29071161	20683244	20724426
-28993197	20739316	20724166
-28912254	20802387	20727329
-28828583	20845467	20708969
-28755584	20890306	20691402
-28683152	20947480	20686382
-28606579	20999396	20677620
-28524662	21045963	20663499
-28441401	21103456	20658912
-28363831	21157378	20649124
-28283217	21204251	20634627
-28200719	21260562	20629182
-28116857	21318105	20628652
-28038462	21350296	20606660
-27964360	21397981	20600793
-27896252	21449635	20599558
-27837045	21492686	20590190
-27762512	21533445	20583271
-27697171	21578667	20581906
-27634950	21615003	20573950
-27581604	21633656	20550635
-27530716	21662669	20541549
-27486669	21695482	20541080
-27443624	21714460	20530166
-27399977	21742625	20529666
-27360794	21774639	20535585
-27332149	21791120	20531375
-27301988	21799715	20522505
-27276082	21815398	20523550
-27264893	21812894	20512312
-27261743	21804758	20499959
-27256056	21805449	20498941
-27256226	21807276	20504645
-27255120	21798535	20500650
-27264182	21789967	20502492
-27273973	21790033	20515788
-27293810	21775721	20519822
-27314752	21752570	20518897
-27338194	21741407	20531721
-27365305	21720920	20539260
-27399623	21682536	20533008
-27437885	21657481	20542319
-27478155	21640939	20564596
-27517264	21600836	20566035
-27571514	21559071	20568555
-27640010	21525303	20580043
-27706227	21485022	20590240
-27761092	21445603	20601666
-27819663	21411427	20620062
-27885837	21361595	20624086
-27959013	21301334	20622348
-28028838	21253531	20634976
-28106723	21203265	20644244
-28188615	21147791	20648525
-28259904	21106454	20670566
-28334509	21070623	20695141
-28416980	21015703	20701923
-28498886	20952488	20701266
-28582261	20907485	20720129
-28658294	20858823	20731856
-28732288	20795273	20728171
-28816616	20737220	20729919
-28895043	20697387	20748429
-28977880	20639411	20746817
-29058629	20593940	20757374
-29135461	20559878	20776355
-29202850	20516214	20783582
-29269580	20465375	20782429
-29333288	20433538	20796789
-29398352	20394194	20801180
-29452921	20352797	20800695
-29500976	20326145	20811124
-29543555	20304230	20824119
-29587987	20262556	20813980
-29640524	20232211	20810348
-29679364	20227097	20829491
-29710009	20209561	20833083
-29739328	20185087	20826137
-29763905	20180026	20834869
-29781215	20177513	20841587
-29784190	20173996	20842114
-29781564	20175880	20845749
-29785212	20183872	20850172
-29781051	20181538	20841040
-29767322	20192846	20843313
-29752017	20215598	20852858
-29740906	20229788	20849125
-29720084	20242868	20840694
-29688710	20271865	20846318
-29653801	20294804	20841097
-29618920	20308154	20822582
-29581666	20334865	20813854
-29538837	20372760	20813042
-29496509	20395289	20793522
-29442182	20429458	20784488
-29388044	20474307	20780860
-29340694	20511975	20771366
-29277083	20555152	20761810
-29201196	20611786	20765762
-29132066	20652916	20750629
-29070221	20684214	20725738
-28996339	20729223	20712407
-28923678	20781465	20704665
-28856114	20813321	20676808
-28790284	20852991	20653425
-28727390	20898601	20637907
-28664435	20938966	20617820
-28588334	20982418	20599674
-28514374	21037658	20591418
-28439661	21081205	20573534
-28364746	21126878	20558282
-28283183	21179158	20550453
-28215212	21226968	20541110
-28136427	21266078	20523371
-28066141	21305942	20508792
-28005661	21356007	20503957
-27939059	21400263	20497273
-27876751	21434511	20481092
-27810631	21490456	20491289
-27741475	21529920	20488796
-27681401	21552518	20469780
-27625001	21584103	20463238
-27571581	21619351	20464665
-27530179	21641446	20455171
-27481132	21671650	20456464
-27449448	21693562	20456630
-27421935	21715689	20458655
-27381509	21745785	20469122
-27338938	21779075	20487638
-27314749	21783269	20484532
-27294929	21776110	20472969
-27294240	21774080	20469570
-27284866	21788072	20485739
-27285076	21772849	20476942
-27296239	21765032	20479148
-27297838	21772699	20499515
-27315754	21748912	20494114
-27343066	21719674	20486051
-27374191	21705429	20494988
-27411072	21683633	20502224
-27448002	21643097	20494428
-27487100	21611146	20496732
-27532455	21586014	20510696
-27579290	21548621	20515457
-27628324	21513508	20525152
-27686380	21480357	20537645
-27751550	21441044	20548160
-27813681	21393801	20553446
-27882230	21351929	20565191
-27949809	21301332	20568819
